node_id,vehicle_serial,date,time,POI,service,interval
2067,PA9772B,2017-09-5,2017-09-5T14:54:15.000Z,AS7,A1,2.0
2038,PC3940L,2017-09-5,2017-09-5T14:54:17.000Z,LT29,A1,8.0
2028,PA9442D,2017-09-5,2017-09-5T14:54:30.000Z,S17,C,16.93
2050,PA33K,2017-09-5,2017-09-5T14:54:32.000Z,Opp YIH,D1,10.9
2063,PC4068Z,2017-09-5,2017-09-5T14:54:40.000Z,Opp University Health Centre,D2,15.45
2079,PC3849T,2017-09-5,2017-09-5T14:54:57.000Z,Prince George's Park Terminal,D2,8.48
2052,PC4032B,2017-09-5,2017-09-5T14:55:00.000Z,Opp HSSML,A2,16.43
2032,PC3876P,2017-09-5,2017-09-5T14:55:06.000Z,Kent Ridge Bus Terminal,B2,29.0
2031,PC3785T,2017-09-5,2017-09-5T14:55:09.000Z,Opp UHall,A2,11.85
2063,PC4068Z,2017-09-5,2017-09-5T14:55:22.000Z,Museum,D2,18.0
2028,PA9442D,2017-09-5,2017-09-5T14:55:32.000Z,LT29,C,15.0
2067,PA9772B,2017-09-5,2017-09-5T14:55:37.000Z,COM 2 (CP13),A1,1.32
2050,PA33K,2017-09-5,2017-09-5T14:55:48.000Z,Computer Centre,D1,3.0
2052,PC4032B,2017-09-5,2017-09-5T14:55:56.000Z,COM 2 (CP13),A2,1.0
2038,PC3940L,2017-09-5,2017-09-5T14:56:06.000Z,UHall,A1,8.95
2079,PC3849T,2017-09-5,2017-09-5T14:56:09.000Z,Car Park 11 (BIZ),D2,8.82
2050,PA33K,2017-09-5,2017-09-5T14:56:17.000Z,Central Library,D1,8.0
2052,PC4032B,2017-09-5,2017-09-5T14:56:23.000Z,Opp NUSS,A2,0.27
2028,PA9442D,2017-09-5,2017-09-5T14:56:28.000Z,Opp UHall,C,14.0
2063,PC4068Z,2017-09-5,2017-09-5T14:56:46.000Z,University Health Centre,D2,14.0
2038,PC3940L,2017-09-5,2017-09-5T14:56:48.000Z,Opp University Health Centre,A1,8.0
2031,PC3785T,2017-09-5,2017-09-5T14:56:58.000Z,S17,A2,12.58
2050,PA33K,2017-09-5,2017-09-5T14:57:07.000Z,Ventus (Opp LT13),D1,6.77
2028,PA9442D,2017-09-5,2017-09-5T14:57:08.000Z,UHall,C,13.0
2052,PC4032B,2017-09-5,2017-09-5T14:57:15.000Z,Opp NUSS,A2,1.45
2028,PA9442D,2017-09-5,2017-09-5T14:57:23.000Z,University Health Centre,C,12.0
2067,PA9772B,2017-09-5,2017-09-5T14:57:24.000Z,AS7,A1,3.3
2063,PC4068Z,2017-09-5,2017-09-5T14:57:26.000Z,UHall,D2,13.97
2038,PC3940L,2017-09-5,2017-09-5T14:57:29.000Z,YIH,A1,8.0
2050,PA33K,2017-09-5,2017-09-5T14:57:36.000Z,LT13,D1,5.0
2052,PC4032B,2017-09-5,2017-09-5T14:57:38.000Z,Computer Centre,A2,4.0
2063,PC4068Z,2017-09-5,2017-09-5T14:57:41.000Z,Opp UHall,D2,12.0
2052,PC4032B,2017-09-5,2017-09-5T14:57:42.000Z,COM 2 (CP13),A2,14.0
2031,PC3785T,2017-09-5,2017-09-5T14:58:03.000Z,Opp Kent Ridge MRT,A2,10.0
2067,PA9772B,2017-09-5,2017-09-5T14:58:07.000Z,COM 2 (CP13),A1,3.83
2028,PA9442D,2017-09-5,2017-09-5T14:58:09.000Z,Opp University Health Centre,C,11.35
2050,PA33K,2017-09-5,2017-09-5T14:58:15.000Z,AS7,D1,2.17
2063,PC4068Z,2017-09-5,2017-09-5T14:58:21.000Z,LT29,D2,9.97
2067,PA9772B,2017-09-5,2017-09-5T14:58:51.000Z,BIZ2,A1,5.83
2038,PC3940L,2017-09-5,2017-09-5T14:58:52.000Z,Central Library,A1,8.37
2050,PA33K,2017-09-5,2017-09-5T14:58:54.000Z,Opp NUSS,D1,1.0
2052,PC4032B,2017-09-5,2017-09-5T14:59:04.000Z,Opp NUSS,A2,14.0
2028,PA9442D,2017-09-5,2017-09-5T14:59:06.000Z,Opp YIH,C,8.0
2028,PA9442D,2017-09-5,2017-09-5T14:59:11.000Z,Museum,C,8.98
2063,PC4068Z,2017-09-5,2017-09-5T14:59:13.000Z,S17,D2,8.93
2050,PA33K,2017-09-5,2017-09-5T14:59:25.000Z,Computer Centre,D1,2.62
2033,PC3925G,2017-09-5,2017-09-5T14:59:28.000Z,Prince George's Park Terminal,A1,5.0
2050,PA33K,2017-09-5,2017-09-5T14:59:29.000Z,COM 2 (CP13),D1,7.0
2028,PA9442D,2017-09-5,2017-09-5T14:59:32.000Z,Raffles Hall,C,8.0
2063,PC4068Z,2017-09-5,2017-09-5T14:59:49.000Z,Kent Ridge MRT,D2,1.63
2052,PC4032B,2017-09-5,2017-09-5T15:00:12.000Z,Ventus (Opp LT13),A2,15.78
2027,PC3972U,2017-09-5,2017-09-5T15:00:14.000Z,Opp HSSML,D1,8.0
2028,PA9442D,2017-09-5,2017-09-5T15:00:18.000Z,EA,C,16.0
2038,PC3940L,2017-09-5,2017-09-5T15:00:25.000Z,LT13,A1,8.0
2033,PC3925G,2017-09-5,2017-09-5T15:00:27.000Z,Kent Ridge MRT,A1,14.0
2067,PA9772B,2017-09-5,2017-09-5T15:00:28.000Z,PGP Hse No. 7,A1,18.0
2063,PC4068Z,2017-09-5,2017-09-5T15:00:33.000Z,Opp Kent Ridge MRT,D2,9.75
2050,PA33K,2017-09-5,2017-09-5T15:00:35.000Z,Opp NUSS,D1,1.0
2031,PC3785T,2017-09-5,2017-09-5T15:00:39.000Z,PGPR,A2,12.0
2050,PA33K,2017-09-5,2017-09-5T15:01:03.000Z,AS7,D1,0.0
2038,PC3940L,2017-09-5,2017-09-5T15:01:08.000Z,AS7,A1,1.98
2027,PC3972U,2017-09-5,2017-09-5T15:01:27.000Z,AS7,D1,1.83
2028,PA9442D,2017-09-5,2017-09-5T15:01:37.000Z,Kent Ridge Bus Terminal,C,4.0
2052,PC4032B,2017-09-5,2017-09-5T15:01:59.000Z,Computer Centre,A2,11.0
2027,PC3972U,2017-09-5,2017-09-5T15:02:05.000Z,Computer Centre,D1,3.0
2063,PC4068Z,2017-09-5,2017-09-5T15:02:10.000Z,Kent Ridge MRT,D2,6.9
2038,PC3940L,2017-09-5,2017-09-5T15:02:18.000Z,COM 2 (CP13),A1,6.78
2050,PA33K,2017-09-5,2017-09-5T15:02:18.000Z,BIZ2,D1,16.0
2027,PC3972U,2017-09-5,2017-09-5T15:03:04.000Z,Opp NUSS,D1,7.63
2063,PC4068Z,2017-09-5,2017-09-5T15:03:05.000Z,PGPR,D2,10.22
2052,PC4032B,2017-09-5,2017-09-5T15:03:13.000Z,Opp YIH,A2,13.97
2033,PC3925G,2017-09-5,2017-09-5T15:03:29.000Z,LT29,A1,16.87
2027,PC3972U,2017-09-5,2017-09-5T15:03:30.000Z,AS7,D1,7.77
2038,PC3940L,2017-09-5,2017-09-5T15:03:45.000Z,AS7,A1,2.43
2027,PC3972U,2017-09-5,2017-09-5T15:03:56.000Z,LT13,D1,10.0
2063,PC4068Z,2017-09-5,2017-09-5T15:04:02.000Z,Prince George's Park Terminal,D2,9.98
2027,PC3972U,2017-09-5,2017-09-5T15:04:21.000Z,Ventus (Opp LT13),D1,8.82
2052,PC4032B,2017-09-5,2017-09-5T15:04:32.000Z,Museum,A2,14.8
2038,PC3940L,2017-09-5,2017-09-5T15:05:07.000Z,BIZ2,A1,9.0
2078,PC3906L,2017-09-5,2017-09-5T15:05:09.000Z,Kent Ridge Bus Terminal,BTC1,28.2
2027,PC3972U,2017-09-5,2017-09-5T15:05:12.000Z,Central Library,D1,7.87
2033,PC3925G,2017-09-5,2017-09-5T15:05:19.000Z,UHall,A1,17.55
2063,PC4068Z,2017-09-5,2017-09-5T15:05:20.000Z,Car Park 11 (BIZ),D2,21.28
2027,PC3972U,2017-09-5,2017-09-5T15:05:27.000Z,Computer Centre,D1,5.82
2033,PC3925G,2017-09-5,2017-09-5T15:05:55.000Z,Opp University Health Centre,A1,17.0
2078,PC3906L,2017-09-5,2017-09-5T15:05:59.000Z,Kent Vale,BTC1,28.0
2052,PC4032B,2017-09-5,2017-09-5T15:06:26.000Z,University Health Centre,A2,15.0
2033,PC3925G,2017-09-5,2017-09-5T15:06:31.000Z,YIH,A1,17.0
2038,PC3940L,2017-09-5,2017-09-5T15:06:37.000Z,Prince George's Park Terminal,A1,8.0
2027,PC3972U,2017-09-5,2017-09-5T15:06:41.000Z,Opp YIH,D1,1.0
2058,PC4009U,2017-09-5,2017-09-5T15:06:46.000Z,Computer Centre,C,8.7
2027,PC3972U,2017-09-5,2017-09-5T15:07:31.000Z,YIH,D1,1.0
2052,PC4032B,2017-09-5,2017-09-5T15:07:37.000Z,Opp UHall,A2,15.0
2027,PC3972U,2017-09-5,2017-09-5T15:07:42.000Z,Opp YIH,D1,1.0
2058,PC4009U,2017-09-5,2017-09-5T15:07:42.000Z,Opp YIH,C,7.0
2027,PC3972U,2017-09-5,2017-09-5T15:07:46.000Z,Museum,D1,0.35
2033,PC3925G,2017-09-5,2017-09-5T15:08:01.000Z,Central Library,A1,17.22
2058,PC4009U,2017-09-5,2017-09-5T15:08:30.000Z,Museum,C,0.0
2058,PC4009U,2017-09-5,2017-09-5T15:08:41.000Z,Raffles Hall,C,8.35
2054,PC3989Y,2017-09-5,2017-09-5T15:08:44.000Z,S17,D2,10.0
2058,PC4009U,2017-09-5,2017-09-5T15:08:49.000Z,Museum,C,7.0
2027,PC3972U,2017-09-5,2017-09-5T15:08:50.000Z,Opp YIH,D1,2.88
2027,PC3972U,2017-09-5,2017-09-5T15:08:53.000Z,YIH,D1,2.68
2027,PC3972U,2017-09-5,2017-09-5T15:08:58.000Z,University Town,D1,8.83
2077,PC4051X,2017-09-5,2017-09-5T15:09:02.000Z,Botanic Gardens MRT,BTC2,28.12
2027,PC3972U,2017-09-5,2017-09-5T15:09:10.000Z,Museum,D1,2.0
2054,PC3989Y,2017-09-5,2017-09-5T15:09:10.000Z,LT29,D2,9.3
2033,PC3925G,2017-09-5,2017-09-5T15:09:34.000Z,LT13,A1,17.8
2052,PC4032B,2017-09-5,2017-09-5T15:10:00.000Z,S17,A2,14.82
2058,PC4009U,2017-09-5,2017-09-5T15:10:04.000Z,Opp University Health Centre,C,5.0
2058,PC4009U,2017-09-5,2017-09-5T15:10:19.000Z,University Health Centre,C,4.62
2060,PC4071M,2017-09-5,2017-09-5T15:10:30.000Z,Opp HSSML,D1,5.73
2078,PC3906L,2017-09-5,2017-09-5T15:10:32.000Z,Museum,BTC1,27.0
2042,PC3738E,2017-09-5,2017-09-5T15:10:40.000Z,Prince George's Park Terminal,A2,5.0
2060,PC4071M,2017-09-5,2017-09-5T15:10:41.000Z,COM 2 (CP13),D1,1.0
2054,PC3989Y,2017-09-5,2017-09-5T15:10:48.000Z,Opp UHall,D2,7.88
2058,PC4009U,2017-09-5,2017-09-5T15:10:56.000Z,UHall,C,4.0
2052,PC4032B,2017-09-5,2017-09-5T15:10:59.000Z,Opp Kent Ridge MRT,A2,13.53
2060,PC4071M,2017-09-5,2017-09-5T15:11:07.000Z,Opp NUSS,D1,1.58
2058,PC4009U,2017-09-5,2017-09-5T15:11:11.000Z,Opp UHall,C,5.97
2078,PC3906L,2017-09-5,2017-09-5T15:11:12.000Z,YIH,BTC1,27.8
2042,PC3738E,2017-09-5,2017-09-5T15:11:13.000Z,PGP Hse No. 14 and 15,A2,5.73
2027,PC3972U,2017-09-5,2017-09-5T15:11:20.000Z,Museum,D1,5.23
2042,PC3738E,2017-09-5,2017-09-5T15:11:33.000Z,PGP Hse No. 12,A2,5.62
2033,PC3925G,2017-09-5,2017-09-5T15:11:34.000Z,COM 2 (CP13),A1,1.0
2027,PC3972U,2017-09-5,2017-09-5T15:11:38.000Z,YIH,D1,6.0
2054,PC3989Y,2017-09-5,2017-09-5T15:11:38.000Z,UHall,D2,7.4
2060,PC4071M,2017-09-5,2017-09-5T15:11:41.000Z,AS7,D1,2.0
2058,PC4009U,2017-09-5,2017-09-5T15:11:44.000Z,LT29,C,7.0
2027,PC3972U,2017-09-5,2017-09-5T15:11:45.000Z,Opp YIH,D1,0.83
2054,PC3989Y,2017-09-5,2017-09-5T15:11:52.000Z,University Health Centre,D2,6.0
2054,PC3989Y,2017-09-5,2017-09-5T15:12:12.000Z,Opp University Health Centre,D2,3.75
2042,PC3738E,2017-09-5,2017-09-5T15:12:21.000Z,Opp HSSML,A2,5.0
2058,PC4009U,2017-09-5,2017-09-5T15:12:27.000Z,S17,C,9.0
2060,PC4071M,2017-09-5,2017-09-5T15:12:29.000Z,Computer Centre,D1,0.7
2078,PC3906L,2017-09-5,2017-09-5T15:12:31.000Z,Central Library,BTC1,28.0
2060,PC4071M,2017-09-5,2017-09-5T15:12:33.000Z,COM 2 (CP13),D1,2.0
2027,PC3972U,2017-09-5,2017-09-5T15:12:35.000Z,Opp YIH,D1,5.27
2042,PC3738E,2017-09-5,2017-09-5T15:13:04.000Z,COM 2 (CP13),A2,1.0
2027,PC3972U,2017-09-5,2017-09-5T15:13:18.000Z,Central Library,D1,2.87
2033,PC3925G,2017-09-5,2017-09-5T15:13:24.000Z,AS7,A1,15.0
2055,PC3995D,2017-09-5,2017-09-5T15:13:24.000Z,Opp HSSML,B2,28.0
2054,PC3989Y,2017-09-5,2017-09-5T15:13:28.000Z,Museum,D2,2.0
2042,PC3738E,2017-09-5,2017-09-5T15:13:36.000Z,Opp NUSS,A2,0.0
2078,PC3906L,2017-09-5,2017-09-5T15:13:38.000Z,LT13,BTC1,28.0
2052,PC4032B,2017-09-5,2017-09-5T15:13:45.000Z,PGPR,A2,14.0
2033,PC3925G,2017-09-5,2017-09-5T15:13:57.000Z,COM 2 (CP13),A1,15.63
2027,PC3972U,2017-09-5,2017-09-5T15:14:00.000Z,Ventus (Opp LT13),D1,0.92
2060,PC4071M,2017-09-5,2017-09-5T15:14:03.000Z,Opp NUSS,D1,1.0
2078,PC3906L,2017-09-5,2017-09-5T15:14:03.000Z,AS7,BTC1,29.0
2042,PC3738E,2017-09-5,2017-09-5T15:14:24.000Z,Opp NUSS,A2,1.0
2060,PC4071M,2017-09-5,2017-09-5T15:14:30.000Z,AS7,D1,0.32
2027,PC3972U,2017-09-5,2017-09-5T15:14:32.000Z,LT13,D1,5.0
2055,PC3995D,2017-09-5,2017-09-5T15:14:36.000Z,Opp NUSS,B2,29.42
2043,PC4038K,2017-09-5,2017-09-5T15:14:45.000Z,Prince George's Park Terminal,D2,4.0
2054,PC3989Y,2017-09-5,2017-09-5T15:14:50.000Z,University Town,D2,8.0
2042,PC3738E,2017-09-5,2017-09-5T15:14:51.000Z,Computer Centre,A2,3.87
2042,PC3738E,2017-09-5,2017-09-5T15:14:55.000Z,COM 2 (CP13),A2,3.22
2033,PC3925G,2017-09-5,2017-09-5T15:14:56.000Z,BIZ2,A1,17.75
2043,PC4038K,2017-09-5,2017-09-5T15:15:08.000Z,PGPR,D2,4.68
2027,PC3972U,2017-09-5,2017-09-5T15:15:17.000Z,AS7,D1,1.8
2058,PC4009U,2017-09-5,2017-09-5T15:15:20.000Z,UHall,C,5.55
2060,PC4071M,2017-09-5,2017-09-5T15:15:26.000Z,Ventus (Opp LT13),D1,4.43
2058,PC4009U,2017-09-5,2017-09-5T15:15:32.000Z,University Health Centre,C,4.68
2055,PC3995D,2017-09-5,2017-09-5T15:15:36.000Z,Ventus (Opp LT13),B2,28.0
2043,PC4038K,2017-09-5,2017-09-5T15:15:37.000Z,Kent Ridge MRT,D2,1.0
2027,PC3972U,2017-09-5,2017-09-5T15:15:49.000Z,Opp NUSS,D1,0.8
2058,PC4009U,2017-09-5,2017-09-5T15:15:52.000Z,Opp University Health Centre,C,3.62
2067,PA9772B,2017-09-5,2017-09-5T15:15:58.000Z,Prince George's Park Terminal,A1,4.57
2078,PC3906L,2017-09-5,2017-09-5T15:15:58.000Z,BIZ2,BTC1,28.95
2042,PC3738E,2017-09-5,2017-09-5T15:15:59.000Z,Opp NUSS,A2,3.0
2028,PA9442D,2017-09-5,2017-09-5T15:16:23.000Z,Computer Centre,C,19.0
2050,PA33K,2017-09-5,2017-09-5T15:16:24.000Z,Opp HSSML,D1,11.0
2027,PC3972U,2017-09-5,2017-09-5T15:16:25.000Z,COM 2 (CP13),D1,9.0
2031,PC3785T,2017-09-5,2017-09-5T15:16:38.000Z,Prince George's Park Terminal,A2,6.0
2054,PC3989Y,2017-09-5,2017-09-5T15:16:41.000Z,Opp University Health Centre,D2,4.0
2060,PC4071M,2017-09-5,2017-09-5T15:16:51.000Z,Central Library,D1,6.0
2058,PC4009U,2017-09-5,2017-09-5T15:16:53.000Z,Opp YIH,C,1.0
2058,PC4009U,2017-09-5,2017-09-5T15:16:58.000Z,Museum,C,0.95
2067,PA9772B,2017-09-5,2017-09-5T15:16:58.000Z,Kent Ridge MRT,A1,0.77
2060,PC4071M,2017-09-5,2017-09-5T15:17:06.000Z,Computer Centre,D1,0.0
2027,PC3972U,2017-09-5,2017-09-5T15:17:08.000Z,Opp NUSS,D1,8.0
2058,PC4009U,2017-09-5,2017-09-5T15:17:09.000Z,Raffles Hall,C,8.3
2031,PC3785T,2017-09-5,2017-09-5T15:17:11.000Z,PGP Hse No. 14 and 15,A2,6.0
2043,PC4038K,2017-09-5,2017-09-5T15:17:12.000Z,Opp Kent Ridge MRT,D2,3.0
2054,PC3989Y,2017-09-5,2017-09-5T15:17:21.000Z,Museum,D2,6.0
2042,PC3738E,2017-09-5,2017-09-5T15:17:24.000Z,Ventus (Opp LT13),A2,4.65
2055,PC3995D,2017-09-5,2017-09-5T15:17:26.000Z,Computer Centre,B2,30.0
2031,PC3785T,2017-09-5,2017-09-5T15:17:29.000Z,PGP Hse No. 12,A2,6.48
2027,PC3972U,2017-09-5,2017-09-5T15:17:36.000Z,AS7,D1,7.0
2058,PC4009U,2017-09-5,2017-09-5T15:17:56.000Z,EA,C,8.95
2060,PC4071M,2017-09-5,2017-09-5T15:18:04.000Z,Museum,D1,1.0
2060,PC4071M,2017-09-5,2017-09-5T15:18:05.000Z,Opp YIH,D1,1.0
2055,PC3995D,2017-09-5,2017-09-5T15:18:14.000Z,Opp YIH,B2,3.0
2028,PA9442D,2017-09-5,2017-09-5T15:18:17.000Z,Museum,C,7.0
2043,PC4038K,2017-09-5,2017-09-5T15:18:21.000Z,Kent Ridge MRT,D2,1.0
2031,PC3785T,2017-09-5,2017-09-5T15:18:28.000Z,Opp HSSML,A2,6.3
2054,PC3989Y,2017-09-5,2017-09-5T15:18:30.000Z,University Health Centre,D2,2.85
2078,PC3906L,2017-09-5,2017-09-5T15:18:35.000Z,PGPR,BTC1,29.0
2050,PA33K,2017-09-5,2017-09-5T15:18:37.000Z,Computer Centre,D1,5.0
2032,PC3876P,2017-09-5,2017-09-5T15:18:41.000Z,Kent Ridge Bus Terminal,B1,21.83
2060,PC4071M,2017-09-5,2017-09-5T15:18:42.000Z,YIH,D1,1.0
2027,PC3972U,2017-09-5,2017-09-5T15:18:45.000Z,BIZ2,D1,12.0
2042,PC3738E,2017-09-5,2017-09-5T15:18:46.000Z,Computer Centre,A2,1.0
2058,PC4009U,2017-09-5,2017-09-5T15:19:09.000Z,Kent Ridge Bus Terminal,C,9.77
2060,PC4071M,2017-09-5,2017-09-5T15:19:09.000Z,Museum,D1,0.0
2031,PC3785T,2017-09-5,2017-09-5T15:19:11.000Z,COM 2 (CP13),A2,5.0
2054,PC3989Y,2017-09-5,2017-09-5T15:19:15.000Z,UHall,D2,2.0
2032,PC3876P,2017-09-5,2017-09-5T15:19:25.000Z,Central Library,B1,6.82
2054,PC3989Y,2017-09-5,2017-09-5T15:19:30.000Z,Opp UHall,D2,3.37
2067,PA9772B,2017-09-5,2017-09-5T15:19:30.000Z,Kent Ridge MRT,A1,1.47
2077,PC4051X,2017-09-5,2017-09-5T15:19:30.000Z,Museum,BTC2,1.6
2028,PA9442D,2017-09-5,2017-09-5T15:19:32.000Z,Opp YIH,C,7.0
2055,PC3995D,2017-09-5,2017-09-5T15:19:33.000Z,University Town,B2,0.0
2043,PC4038K,2017-09-5,2017-09-5T15:19:35.000Z,S17,D2,1.0
2060,PC4071M,2017-09-5,2017-09-5T15:19:36.000Z,Museum,D1,0.0
2031,PC3785T,2017-09-5,2017-09-5T15:19:40.000Z,Opp NUSS,A2,5.0
2032,PC3876P,2017-09-5,2017-09-5T15:19:44.000Z,Computer Centre,B1,5.55
2042,PC3738E,2017-09-5,2017-09-5T15:19:44.000Z,Opp YIH,A2,1.0
2077,PC4051X,2017-09-5,2017-09-5T15:19:52.000Z,EA,BTC2,26.97
2079,PC3849T,2017-09-5,2017-09-5T15:19:54.000Z,Prince George's Park Terminal,D2,5.0
2028,PA9442D,2017-09-5,2017-09-5T15:20:02.000Z,Opp University Health Centre,C,5.0
2043,PC4038K,2017-09-5,2017-09-5T15:20:05.000Z,LT29,D2,2.92
2079,PC3849T,2017-09-5,2017-09-5T15:20:17.000Z,PGPR,D2,3.9
2060,PC4071M,2017-09-5,2017-09-5T15:20:18.000Z,Opp YIH,D1,3.7
2060,PC4071M,2017-09-5,2017-09-5T15:20:21.000Z,YIH,D1,3.0
2060,PC4071M,2017-09-5,2017-09-5T15:20:27.000Z,University Town,D1,0.0
2042,PC3738E,2017-09-5,2017-09-5T15:20:31.000Z,Museum,A2,5.0
2028,PA9442D,2017-09-5,2017-09-5T15:20:32.000Z,University Health Centre,C,4.0
2032,PC3876P,2017-09-5,2017-09-5T15:20:33.000Z,Opp YIH,B1,3.0
2060,PC4071M,2017-09-5,2017-09-5T15:20:39.000Z,Museum,D1,2.83
2050,PA33K,2017-09-5,2017-09-5T15:20:45.000Z,LT13,D1,5.77
2060,PC4071M,2017-09-5,2017-09-5T15:20:46.000Z,University Town,D1,0.15
2079,PC3849T,2017-09-5,2017-09-5T15:20:48.000Z,Kent Ridge MRT,D2,0.0
2031,PC3785T,2017-09-5,2017-09-5T15:20:49.000Z,Computer Centre,A2,4.57
2032,PC3876P,2017-09-5,2017-09-5T15:21:03.000Z,YIH,B1,2.87
2028,PA9442D,2017-09-5,2017-09-5T15:21:04.000Z,UHall,C,4.0
2054,PC3989Y,2017-09-5,2017-09-5T15:21:11.000Z,S17,D2,1.9
2077,PC4051X,2017-09-5,2017-09-5T15:21:11.000Z,Museum,BTC2,0.0
2050,PA33K,2017-09-5,2017-09-5T15:21:16.000Z,Ventus (Opp LT13),D1,3.0
2028,PA9442D,2017-09-5,2017-09-5T15:21:17.000Z,Opp UHall,C,2.97
2067,PA9772B,2017-09-5,2017-09-5T15:21:17.000Z,LT29,A1,2.78
2055,PC3995D,2017-09-5,2017-09-5T15:21:20.000Z,University Town,B2,0.13
2038,PC3940L,2017-09-5,2017-09-5T15:21:24.000Z,Prince George's Park Terminal,A1,4.0
2079,PC3849T,2017-09-5,2017-09-5T15:21:37.000Z,Opp Kent Ridge MRT,D2,4.52
2042,PC3738E,2017-09-5,2017-09-5T15:21:43.000Z,Opp YIH,A2,4.38
2032,PC3876P,2017-09-5,2017-09-5T15:21:51.000Z,University Town,B1,0.0
2043,PC4038K,2017-09-5,2017-09-5T15:21:51.000Z,UHall,D2,3.0
2028,PA9442D,2017-09-5,2017-09-5T15:21:56.000Z,LT29,C,17.22
2055,PC3995D,2017-09-5,2017-09-5T15:22:03.000Z,University Town,B2,29.0
2043,PC4038K,2017-09-5,2017-09-5T15:22:05.000Z,University Health Centre,D2,3.37
2038,PC3940L,2017-09-5,2017-09-5T15:22:12.000Z,Kent Ridge MRT,A1,0.8
2032,PC3876P,2017-09-5,2017-09-5T15:22:14.000Z,University Town,B1,19.92
2077,PC4051X,2017-09-5,2017-09-5T15:22:14.000Z,Museum,BTC2,27.47
2055,PC3995D,2017-09-5,2017-09-5T15:22:24.000Z,Opp YIH,B2,27.0
2042,PC3738E,2017-09-5,2017-09-5T15:22:39.000Z,University Health Centre,A2,5.0
2043,PC4038K,2017-09-5,2017-09-5T15:22:41.000Z,Opp University Health Centre,D2,3.0
2079,PC3849T,2017-09-5,2017-09-5T15:22:41.000Z,Kent Ridge MRT,D2,2.9
2028,PA9442D,2017-09-5,2017-09-5T15:22:43.000Z,S17,C,19.0
2055,PC3995D,2017-09-5,2017-09-5T15:22:51.000Z,Raffles Hall,B2,31.65
2060,PC4071M,2017-09-5,2017-09-5T15:23:02.000Z,University Town,D1,3.37
2031,PC3785T,2017-09-5,2017-09-5T15:23:05.000Z,Ventus (Opp LT13),A2,4.0
2067,PA9772B,2017-09-5,2017-09-5T15:23:05.000Z,UHall,A1,3.0
2050,PA33K,2017-09-5,2017-09-5T15:23:23.000Z,Central Library,D1,2.0
2060,PC4071M,2017-09-5,2017-09-5T15:23:35.000Z,Museum,D1,2.0
2079,PC3849T,2017-09-5,2017-09-5T15:23:38.000Z,S17,D2,6.0
2055,PC3995D,2017-09-5,2017-09-5T15:23:39.000Z,EA,B2,31.52
2042,PC3738E,2017-09-5,2017-09-5T15:23:40.000Z,Opp UHall,A2,5.0
2038,PC3940L,2017-09-5,2017-09-5T15:23:41.000Z,Kent Ridge MRT,A1,5.3
2050,PA33K,2017-09-5,2017-09-5T15:23:44.000Z,Computer Centre,D1,3.0
2052,PC4032B,2017-09-5,2017-09-5T15:23:45.000Z,Prince George's Park Terminal,A2,5.98
2067,PA9772B,2017-09-5,2017-09-5T15:23:45.000Z,Opp University Health Centre,A1,2.62
2060,PC4071M,2017-09-5,2017-09-5T15:23:54.000Z,YIH,D1,0.0
2077,PC4051X,2017-09-5,2017-09-5T15:23:54.000Z,Kent Ridge Bus Terminal,BTC2,29.8
2043,PC4038K,2017-09-5,2017-09-5T15:23:57.000Z,Museum,D2,0.0
2060,PC4071M,2017-09-5,2017-09-5T15:24:02.000Z,Opp YIH,D1,0.0
2079,PC3849T,2017-09-5,2017-09-5T15:24:05.000Z,LT29,D2,5.0
2067,PA9772B,2017-09-5,2017-09-5T15:24:26.000Z,YIH,A1,2.0
2043,PC4038K,2017-09-5,2017-09-5T15:24:34.000Z,Museum,D2,1.3
2054,PC3989Y,2017-09-5,2017-09-5T15:24:41.000Z,PGPR,D2,4.0
2032,PC3876P,2017-09-5,2017-09-5T15:24:42.000Z,YIH,B1,0.0
2055,PC3995D,2017-09-5,2017-09-5T15:24:44.000Z,Kent Ridge Bus Terminal,B2,32.0
2028,PA9442D,2017-09-5,2017-09-5T15:24:53.000Z,Opp UHall,C,15.85
2032,PC3876P,2017-09-5,2017-09-5T15:24:55.000Z,Opp YIH,B1,0.8
2032,PC3876P,2017-09-5,2017-09-5T15:24:59.000Z,YIH,B1,18.0
2038,PC3940L,2017-09-5,2017-09-5T15:25:07.000Z,LT29,A1,7.13
2079,PC3849T,2017-09-5,2017-09-5T15:25:12.000Z,Opp UHall,D2,5.0
2042,PC3738E,2017-09-5,2017-09-5T15:25:16.000Z,S17,A2,5.55
2050,PA33K,2017-09-5,2017-09-5T15:25:25.000Z,YIH,D1,1.37
2031,PC3785T,2017-09-5,2017-09-5T15:25:26.000Z,Computer Centre,A2,0.98
2028,PA9442D,2017-09-5,2017-09-5T15:25:28.000Z,UHall,C,15.0
2028,PA9442D,2017-09-5,2017-09-5T15:25:39.000Z,University Health Centre,C,14.57
2043,PC4038K,2017-09-5,2017-09-5T15:25:42.000Z,University Town,D2,0.0
2060,PC4071M,2017-09-5,2017-09-5T15:25:43.000Z,Central Library,D1,5.0
2032,PC3876P,2017-09-5,2017-09-5T15:25:46.000Z,Opp YIH,B1,17.0
2050,PA33K,2017-09-5,2017-09-5T15:25:49.000Z,Opp YIH,D1,1.18
2054,PC3989Y,2017-09-5,2017-09-5T15:25:49.000Z,Prince George's Park Terminal,D2,4.0
